timestamp,fps
2026-01-06 20:09:28.132205,38.98
2026-01-06 20:09:29.196921,27.08
2026-01-06 20:09:30.250460,32.79
2026-01-06 20:09:31.303648,30.23
2026-01-06 20:09:32.359637,51.28
2026-01-06 20:09:33.448053,40.59
2026-01-06 20:09:34.539870,34.57
2026-01-06 20:09:35.586944,30.20
2026-01-06 20:09:36.643474,31.86
2026-01-06 20:09:37.692561,45.60
